Date,Location,2535 � Sales Tax Coll,4000-00 � Rental Income,4100-00 � Cash Sales,4102-00 � Cash Sales - Non-inventory,4105-00 � Early Purchase Option,4200-00 � Roll Pro,4205-00 � Collection Fee - In-House,4210-00 � Reinstatement Fees,4214-00 � Other Fees - Alignments,4215-00 � One Time Fees,4225-00 � NSF Check Fees,4230-00 � Other Miscellaneous Income,4235-00 � Sales Tax Collected,4240-00 � Roll Safe,4250-00 � Chargebacks,4245-00 � Management Fee,4300-00 � Sub-franchisee Royalty Income,5000-00 � Depreciation - Inventory,5101-00 � Paid Out & EPO Charge Offs,5102-00 � Cash Sale Charge Offs,5103-00 � Skip/Stolen Charge Offs,5104-01 � Insurance Charge Offs,5104-02 � Returned Damaged/Non-Repairable,5104-00 � Non-Repairable Charge Offs - Other,5105-00 � Other Charge off,5105-01 � Past Due Account Charge Off,5106-00 � Inventory Cost Adjustment,5100-00 � Charge Off Expense - Other,5400-00 � Club Remittance,5500-00 � Rent Refunds,6070-00 � Parts - Inventory Repair,6071-00 � Labor - Inventory Repair,6069-00 � Inventory Repairs - Other,6500-00 � Radio - Admin,6505-00 � Television Advertising,6508-00 � Radio & TV Production,6510-00 � Print Media,6511-00 � Print Production,6512-00 � Postage - Advertising,6513-00 � Freight - Advertising,6514-00 � Newspaper/Magazine Advertising,6520-00 � Other Print,6525-00 � Telephone Directories,6535-00 � Marquee/Billboards,6540-00 � Customer Referrals,6541-00 � Website Development,6550-00 � Sponsorships,6551-00 � Internet/Online,6490-00 � Advertising and Promotion - Other,6530-00 � Special Events,6545-00 � Website,6018-00 � Cash Short (Long),6031-00 � VIN Search Fees,6515-00 � Internal Postage,6560-00 � Administrative & Collections,6555-00 � Other Selling Expenses - Other,6001-00 � Selling Expense - Other,6020-00 � Bad Checks,6021-00 � NSF Check Fees,6023-00 � Bank Card Fees,6025-00 � Bank Service Charges,6026-00 � Late Fees,6019-00 � Bank Charges - Other,6002-00 � General & Admin Expense - Other,6034-00 � Legal Fees,6035-00 � Accounting Fees,6036-00 � Consulting Fees,6029-00 � Professional Fees - Other,6040-00 � Property & General Liability,6045-00 � Officer's Life,6039-00 � Insurance Expense - Admin - Other,6000-00 � Office Supplies,6010-00 � Postage,6015-00 � Freight,6065-00 � General Supplies,"6059-00 � Postage, Freight & Supplies - Other",6300-00 � Rent Expense,6305-00 � Utilities,6310-00 � Property Insurance,6315-00 � Security,6320-00 � Pest Control,6325-00 � Repair & Maintenance Building,6326-00 � Relocation Expenses,6068-00 � Occupancy Expense - Other,6330-00 � Repairs & Maintenance - Equip,6335-00 � Equipment Rental,6079-00 � Equipment Expense - Other,"6100-00 � Depreciation Expense - F,F&E",6105-00 � Amortization Expense,6400-00 � Repair & Maintenance - Vehicles,6405-00 � Fuel & Oil - Vehicle,6410-00 � Lease - Vehicle,6420-00 � Vehicle Insurance,6430-00 � Vehicle Licenses,6399-00 � Vehicle Expense - Other,6499-00 � Depreciation Expense,6085-00 � Charitable Contributions,6090-00 � Customer Settlements,6598-00 � Other - Other,6600-00 � Software license fees,6610-00 � Computer Supplies,6615-00 � Computer Maintenance & Repair,6650-00 � Telephone & Communications,6599-00 � Computer & Internet Expenses - Other,6999-00 � Miscellaneous Expense,6201-00 � Salary,Total 6202-00 � Hourly,6203-00 � Overtime hourly,6204-00 � Holiday,6205-00 � Bonus,6205-99 � Bonus Reimbursement Due,6200-00 � Salaries & Wages - Other,6077-00 � Mileage Reimbursement,6075-00 � Travel Expense,6078-00 � Meals & Entertainment,6074-00 � Travel & Entertainment - Other,6082-00 � Dues - Deductible,6095-00 � Dues - Non Deductible,6081-00 � Dues & Subscriptions - Other,6227-00 � FFCRA Taxes,6221-00 � Unemployment Taxes,6226-00 � FICA Match,6220-00 � Payroll Taxes - Other,6235-00 � Retirement Benefits,6225-00 � Group Health & Life Insurance,6230-00 � Worker's Compensation,6239-00 � Insurance Expense - Employee - Other,6240-00 � Medical Expenses,6245-00 � Employee Procurement,6246-00 � Drug Screening,6250-00 � Employee Moving Expense,6255-00 � Seminars & Education,6260-00 � Employee Training,6265-00 � Uniforms,6270-00 � Awards & Gifts,6275-00 � Banquet,6280-00 � Special Events,6285-00 � Leased Employees,6370-00 � Moving Expense - Administrative,7011-00 � Other Employee Expense - Other,7010-00 � Payroll Expenses - Other,6050-00 � Franchise Tax,6052-00 � Personal Property,6054-00 � Real Estate,6056-00 � Sales & Use Tax,6058-00 � Waste Tire tax,6060-00 � Miscellaneous Tax,6080-00 � Business Licenses & Permits,6086-00 � Fines & Penalties,6088-01 � Royalty Fees Sherwood,6088-02 � Royalty Fees Mabelvale,6088-03 � Royalty Fees Conway,6088-04 � Royalty Fees Fayetteville,6088-05 � Royalty Fees Rogers,6088-06 � Royalty Fees Dallas,6088-07 � Royalty Fees Ft Smith,6088-91 � Royalty Fees Admin,6088-00 � Royalty Fees - Other,"7013-00 � Tax, License & Permit Expense - Other",6030-00 � Operational Overhead,7001-00 � Proceeds from Sale of Assets,7001-06 � Sale of Dallas,7002-00 � Other Income,7003-00 � Interest Income,7004-00 � Purchase Discount,7006-00 � Insurance Proceeds Received,7001-01 � Loss on Disposal of assets,8000-00 � Interest Expense,9000-00 � Overhead Allocation,9999-00 � Ask My Accountant,Customers,Deliveries,Pickups,Payoffs,Skips,$Ideal/Cust,$Ideal/Agre,Beg Ideal,End Ideal
09/30/2020,2411,0,85029.98,8867.41,0,19846.54,12679.69,0,4399.85,7088.19,658.6,0,1471.46,0,3009.67,0,0,0,22728.91,11288.42,3987.66,0,2727.85,381.95,0,0,1854.29,-4.25,0,3172.79,0,0,0,0,5665,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,10.59,0,0,0,0,0,0,0,2388.93,29.68,0,0,0,0,4291.54,0,0,627.74,0,0,386.7,12.36,15,4883.47,0,5000,1002.94,0,34,0,862.76,0,0,202.18,56.75,0,1003.98,31.25,0,128.26,0,231.67,0,0,0,0,0,0,501.96,0,0,656.93,0,0,5035.74,12996.71,1358.43,464,6271.33,0,0,0,0,0,0,0,0,0,0,122.22,1930.47,0,313.71,2737.52,358.49,0,0,74.13,48,0,0,0,217.9,0,0,200,0,0,0,0,0,68.54,162.98,0,163,0,0,0,0,0,0,0,0,0,0,0,4247.4,0,8606.55,0,0,0,0,224.58,0,0,0,0,0,699,132,47,71,6,142.4,,97720,99539
09/30/2020,2412,0,120722.44,3055.27,0,19274.17,14797.08,0,10530.28,9368.87,1341.03,0,4618.68,0,5222.02,0,0,0,31408.69,11442.04,1111.68,0,2992.4,1889.94,0,0,7194.99,269.96,0,4048.03,0,0,0,0,4613,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,282.01,0,0,0,0,0,0,0,3077.06,0,0,0,0,0,5667.9,0,0,815.84,0,0,192.65,0,588,2833.91,0,6000,981.3,0,499.99,0,67.37,0,0,1400.96,52.8,0,1067.11,125,263.65,417.75,0,288,0,0,0,0,0,0,501.96,412.03,25,508.28,0,0,10910.82,15605.29,2764.12,854,8409.94,0,0,0,0,65.14,0,0,0,0,0,4.83,2898.69,0,510.91,2888.65,643.8,0,0,49.08,0,0,0,0,192.7,0,0,0,0,0,0,0,30,1165.59,447.3,0,816.75,0,0,0,0,0,0,0,0,0,0,0,5529.33,0,8606.55,0,0,0,0,178.91,0,0,0,0,0,827,145,79,79,14,158.39,,133876,130990
09/30/2020,2413,0,79707.51,8104,0,20996.66,8912.44,0,4168.59,6714.26,1438.51,0,1925.4,0,3023.06,0,0,0,20834.19,12468.83,3491.84,0,6144.36,638.22,0,0,6957.76,-46.4,0,2426.62,0,0,0,0,7369.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-4.59,0,0,0,0,0,0,0,2238.56,0,0,0,0,0,4049.71,0,0,739.08,0,0,179.99,0,279,1747.4,0,8000,1150.16,0,21.35,0,1466,0,0,615.24,55.42,0,573.41,31.25,0,114.48,0,125.33,0,0,0,0,0,0,501.96,0,0,506.35,0,0,5510,11707.65,423.89,572,5367.74,0,0,0,0,0,0,0,0,0,0,0,1759.68,0,273.2,2605.99,410.28,0,0,49.08,0,0,0,0,143.68,0,0,0,0,0,0,0,0,1257.66,781.04,26.08,993.9,0,0,0,0,0,0,0,0,0,0,0,3991.95,0,8606.55,0,0,0,0,292.08,0,0,0,0,0,596,99,29,65,17,149.03,,90401,88820
09/30/2020,2414,0,58185.5,8764,0,15770.55,7396.06,0,5861.98,4379.96,481.44,0,3193.46,0,2350.67,0,0,0,16077,9969.47,4166.78,0,3603.1,858.04,0,0,4778.49,121.52,0,1967.97,0,0,0,0,3224,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,26.83,0,0,0,0,0,0,0,1744.38,0,0,0,0,0,3191.51,0,0,518.83,0,0,40.59,0,0,2286.83,0,4000,988.95,0,37.57,0,473.35,0,0,845.45,53.75,0,1638.14,31.25,0,265.53,0,162.83,0,0,0,0,0,0,501.96,0,0,1153.5,0,0,4166.66,8380.22,1134.71,288,4105.88,0,0,0,0,0,0,0,0,0,0,35.86,1340.23,0,399.65,1763.85,291.22,0,0,49.08,0,0,0,0,268.85,0,0,0,0,0,0,0,0,551.94,213.66,154.68,624.15,0,0,0,0,0,0,0,0,0,0,0,3095.7,0,8606.55,0,0,0,0,209.68,0,0,0,0,0,453,73,28,57,4,160.26,,74225,72596
09/30/2020,2415,0,106037.46,8090.99,0,26011.42,12447.54,0,7348.4,7804.29,1550.81,0,2777.29,0,3593.42,0,0,0,29641.54,17266.67,3362.9,-1886.16,2013.33,6122.09,0,482.9,10884.39,318.53,0,3248.5,0,0,54.97,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,104.62,0,0,0,0,0,0,0,2370.38,0,0,120,0,0,5269.85,0,0,839.17,0,0,157.69,0,180,3699.95,0,6000,1233.54,0,53.79,0,1128.92,0,0,612.15,56.75,0,966.21,31.25,1217.96,517.45,0,162.92,0,0,0,0,0,0,501.97,0,0,735.36,0,0,6534.28,12320.19,3410.32,432,2511.51,0,0,0,0,0,0,0,0,0,-0.11,83.7,1911.22,0,177.08,3946.79,559.79,0,0,49.08,192,0,0,0,187.24,0,0,0,0,0,0,0,0,1544.18,818.3,0,886.5,0,0,0,0,0,0,0,0,0,0,0,5186.53,0,8606.55,0,0,144.1,0,122.67,0,0,0,0,0,779,170,61,103,20,148.24,,117021,115482
09/30/2020,2416,0,95122.79,3946.54,0,12607.94,12404.84,0,7755.63,7168.39,935.82,0,5389.95,0,4013.86,0,0,0,23754.27,10367,1760.53,0,5128.13,985.77,0,0,5675.58,332.3,0,3307.31,0,0,0,0,4613,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-17.88,0,0,0,0,0,0,0,2231.23,0,0,0,0,0,4480.37,0,0,981.86,0,0,1066.37,0,412,2512.29,0,5000,687.94,0,58.02,0,100.45,0,0,0,0,0,1631.8,31.25,127,430.19,0,162.92,0,0,0,0,0,0,501.96,0,0,513.03,0,0,4166.66,11569.57,1751.12,552,5482.91,0,0,0,0,0,0,0,0,0,0,0,1755.65,0,349.63,2586.93,378.6,0,0,49.09,0,0,0,0,110.16,0,0,0,0,0,0,0,0,786.04,215.9,0,747,0,0,0,0,0,0,0,0,0,0,0,4318.67,0,8606.55,0,0,0,0,206.91,0,0,0,0,0,649,116,45,59,10,161.91,,104633,105077
09/30/2020,2417,0,72173.49,4250.07,0,17032.17,9941.86,2.72,3077.34,6074.44,897.99,0,1148.14,0,2100.48,0,0,0,19215.11,12709.05,1488.73,0,2247.85,2771.68,0,79.59,6555.58,354,0,2451.82,0,0,0,0,7680,0,250,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-15.33,0,0,0,0,0,0,0,2336.48,0,0,0,0,0,3500.96,0,0,698.99,0,0,16.95,0,900,4398.04,0,8000,295.05,112.79,34,0,165.57,0,0,0,52.8,0,2566.01,31.25,122.87,135.99,0,167.08,0,0,0,0,0,0,501.96,185.7,0,488.36,0,0,4268.34,10897.55,1800.22,372,3043,0,0,0,0,0,0,0,0,0,0,89.94,1547.49,0,273.28,2994.86,303,0,0,332.04,96,0,0,0,668.31,0,0,0,0,0,0,0,0,158.7,1549.8,0,161.5,0,0,0,0,0,0,0,0,0,0,0,3466.52,0,8606.55,0,0,216.4,0,217.72,0,0,0,0,0,571,112,35,64,16,136.58,,78013,77989
09/30/2020,2418,0,65915.77,874.5,0,12384.57,8941.91,0,6353.8,5264.91,1191.05,0,861.13,0,2092.95,0,0,0,16793.21,7998.27,343.22,0,1692,0,0,0,7063.65,0,0,2272.32,0,0,0,0,8080.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,88.49,0,0,0,0,0,0,0,1869.53,0.45,0,0,0,0,3116.42,0,0,1215.75,0,0,129,37.75,0,896.22,0,8000,1558.86,0,151.37,0,430.98,0,0,0,173.86,0,1923.1,31.25,0,224.82,0,140.75,0,0,0,0,0,0,501.96,0,0,691.07,0,0,5416.66,11902.71,1663.98,468,1909.41,0,0,0,966.51,0,0,0,0,0,-57.65,93.47,1670.85,0,170.54,1964.47,263.41,0,0,49.09,0,0,0,0,125.31,0,0,0,0,0,0,0,0,891,329.31,0,772,0,0,0,0,0,0,0,0,0,0,0,3090.58,0,8606.55,0,0,0,0,17.89,0,0,0,0,0,523,131,25,47,2,144.59,,70003,75619
09/30/2020,2419,0,109107.13,429.99,0,19521.5,12102.55,0,4846.4,8252.35,1291.16,0,1753.67,0,5003.15,0,0,0,28352.49,17645.02,99.43,0,3103.65,4377.62,0,0,8363.87,172.23,0,3487.52,0,0,0,0,10204,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-13.12,0,0,0,0,0,0,0,3308.82,26,0,0,0,0,4869.24,0,0,1087.8,0,0,434.48,0,516.81,821.95,0,9000,1228.78,0,50.43,0,635.92,0,0,0,73.86,0,2306.77,31.25,0,81.4,0,174.17,0,0,0,0,0,0,501.96,0,0,569.61,0,0,8333.32,14016.71,622.89,420,2985,0,0,0,0,0,0,0,0,0,-1.43,91.55,1946.27,0,117.76,2227.34,356.3,0,0,74.84,48,0,0,0,210.08,0,0,0,0,0,0,0,0,1120.38,1569.05,0,0,0,0,0,0,0,0,0,0,0,0,0,4816.63,0,8606.55,0,0,70.67,0,56.63,0,0,0,0,0,774,150,50,85,8,161.4,,124332,124922
09/30/2020,2420,0,63404.37,776.99,0,15673.53,10375.84,0,3753.13,4945.4,671.15,0,787.41,0,1658.73,0,0,0,17043.62,9293.54,163.17,0,1290.79,745.14,0,0,3730.67,4.92,0,2434.66,0,0,0,0,5734,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-117.32,0,0,0,0,0,0,0,1585.73,0,0,0,0,0,3061.4,0,0,884.75,0,0,241.24,55,143,3945.67,0,9000,1020.66,0,37.32,0,1038.06,0,0,538.95,0,0,2478.98,31.25,0,331.84,0,183.42,0,0,0,0,0,0,501.96,0,0,603.66,0,0,5851.77,12104.32,1216.25,661.91,4347.86,0,0,0,0,0,0,0,0,0,0,19.71,1831.94,0,83.64,2854.09,457.02,0,0,49.08,0,0,0,0,85.35,0,0,0,0,0,0,0,0,435.43,1398.95,81.28,570,0,0,0,0,0,0,0,0,0,0,0,3037.77,0,8606.55,0,0,0,0,179.28,0,0,0,0,0,495,104,34,51,4,136.46,,66823,67548
09/30/2020,2421,0,172899.6,7507.41,0,21858.98,24642.22,0,20151.88,15163.61,3445.63,0,9946.68,0,9541.65,0,0,0,43271.53,16020.36,3370.6,0,12532.24,1654.08,0,276.34,10195.54,974.34,0,6907.92,0,0,175,0,13050,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,0,0,0,524.7,0,0,0,0,0,0,0,5219.94,0,0,159.59,0,0,8554.73,0,0,936.19,0,0,2150.49,0,604,3658.23,0,7500,1622.35,0,89.85,0,340,0,0,1094.17,0,0,2723.95,31.25,160,131.73,0,332.42,0,0,0,0,0,0,501.96,0,0,577.01,0,0,11210,24094.48,3512.92,1122,13428.99,0,0,0,130.95,0,0,0,0,0,0,81.84,3280,0,1126.77,3369.53,744.91,0,0,49.08,0,0,0,0,269.2,0,0,0,0,0,0,0,0,1241.9,1002.8,0,1419.75,0,0,0,0,0,0,0,0,0,0,0,8256.33,0,8606.55,0,0,0,0,253.99,0,0,0,0,0,1273,228,84,101,26,165.3,,208773,210430
09/30/2020,2422,0,113531.09,500.96,0,25798.45,15448.28,0,6492.83,9136.41,635.93,0,3096.2,0,4975.52,0,0,0,30269.86,18925.36,283.2,-261.64,3233.04,1230.15,0,0,15562.4,204.6,0,4097.07,0,0,0,0,8884,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,861.93,0,0,0,0,0,0,0,3160.54,25,0,0,0,0,5388.47,0,0,1002.5,0,0,0,0,555.97,2193.4,0,9000,1127.79,0,34,0,1461.38,0,0,0,78.78,0,2412,31.25,63.84,88.58,0,182.25,0,0,0,0,0,0,501.96,0,0,884.41,0,0,6697.5,12911.44,1544.21,280,5315.71,0,0,0,797.02,0,0,0,0,0,0,189.16,2006.82,0,19.71,3459.38,526.76,0,0,162.58,0,0,0,0,1574.07,0,0,0,0,0,0,0,0,269.56,3130.78,0,0,0,0,0,0,0,0,0,0,0,0,0,5295.58,0,8606.55,0,0,0,0,68.64,0,0,0,0,0,899,137,76,96,22,150.63,,142024,135420
09/30/2020,2423,0,89281.25,7376.12,0,29579.36,13550,0,11471.39,8625.26,349.28,0,3360.41,0,4172.65,0,0,0,25482.93,15298.44,3061.32,-704.92,1679.67,0,0,0,21958.89,562.31,0,3488.23,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1032.53,0,0,0,52.57,0,0,0,0,0,0,0,3291.8,0,0,0,0,0,5032.97,0,0,1112.96,0,0,4.41,0,496.5,2171.99,0,9000,675.75,0,34,171,2551.41,0,0,0,0,0,2345.9,31.25,0,650.22,0,358.83,0,0,0,0,0,0,501.96,0,0,607.87,0,0,7030,5464.88,270.36,472,6089.82,0,0,0,63.5,0,0,0,0,0,-1.5,71.84,1469.09,0,369.35,3855.87,505.99,0,0,182.28,96,0,0,0,-121.6,0,0,0,0,0,0,0,30,526.25,1560.18,0,290.25,0,0,0,0,0,0,0,0,0,0,0,4932.16,0,8606.55,0,0,0,0,189.86,0,0,0,0,0,1036,24,12,86,18,158.2,,174982,163899
09/30/2020,2424,0,67039.18,724,0,15920.82,9729.61,0,3220.72,5260.74,794.09,0,823.13,0,2546.78,0,0,0,17971.82,11893.64,316,0,1829.13,214.4,0,141.95,2260.63,246.8,0,2503.9,0,0,0,0,5878.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-146.58,0,0,0,0,0,0,0,1749.88,0,0,0,0,0,3181.77,0,0,782.1,0,0,41.99,0,0,1827.46,0,9000,1301.36,0,34,0,0,0,0,0,85.8,0,1925.15,31.25,0,448.38,0,182.17,0,0,0,0,309.23,0,501.97,0,0,1237.1,0,0,4166.68,7682.98,2543.02,192,3227,0,0,0,0,91.5,0,0,0,0,0,144.72,1355.28,0,0,1209.24,227.33,0,0,99.19,0,0,0,0,247.13,0,0,0,0,0,0,0,0,156.25,1588.41,0,167,0,0,0,0,0,0,0,0,0,0,0,3157.08,0,8606.55,0,0,0,0,174.87,0,0,0,0,0,507,125,42,55,9,147.14,,73016,74599
09/30/2020,2425,0,95595.45,15266.43,0,19499.43,11009.18,25,8529.66,8231.19,472.26,0,3388.08,0,4275.8,0,0,0,24338.75,15026.53,6375.04,0,2466.56,164.28,0,0,4020.29,449.78,0,3112.94,0,0,0,0,5930.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,24.26,0,0,0,0,0,0,0,2356.36,0,0,0,0,0,4988.77,0,0,1043,0,0,997.26,0,154,3284.67,0,9000,1022.71,0,37.32,0,493.66,0,0,0,0,0,2821.34,31.25,0,169.55,0,182.17,0,0,0,0,0,0,501.96,410.91,25,185.48,0,0,6697.5,9660.18,1118.74,200,7558.71,0,0,0,0,0,0,0,0,0,0,92.75,1924.73,0,601.62,1700.7,461.17,0,0,357.59,0,0,0,0,69.46,0,0,0,0,0,0,0,0,750,873.05,49.3,1285.2,0,0,0,0,0,0,0,0,0,0,0,4887.13,0,8606.55,0,0,80.16,0,352.3,0,0,0,0,0,639,124,43,65,15,167.25,,106949,106871
09/30/2020,2426,0,14823.14,3335.85,0,568.07,1395.12,0,358.84,1023.2,1454.54,0,0,0,532.87,0,0,0,3392.55,319.52,920,0,0,0,0,0,0,141.66,0,481.25,0,0,0,0,11020,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.96,0,0,0,0,0,0,0,2666.34,0,0,0,0,0,704.75,0,0,103.66,0,0,713.04,0,12,2803.25,0,0,912.58,0,0,0,29.99,0,0,0,0,0,952.34,31.25,0,188.59,0,0,0,0,0,0,0,0,0,0,0,209.95,0,0,3976.77,11372.88,1222.45,737.91,2792,0,0,0,550.59,0,0,0,0,0,0,214,1531,0,0,318.08,0,0,0,49.09,0,1500,0,0,-68.4,0,0,0,0,0,0,0,0,0,0,0,942.75,0,0,0,0,0,0,0,0,0,0,0,704.75,0,8606.55,0,0,0,0,10.09,0,0,0,0,0,119,106,7,2,,161.84,,7151,16259
09/30/2020,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,1052.92,0,0,0,2750,0,0,33908,0,1426.38,0,292.49,0,0,16.95,0,0,0,0,0,0,2.18,0,0,307.89,0,0,6594.89,0,225.45,1332.4,0,371.17,0,0,0,63217.12,0,0,0,99.99,0,164.2,0,0,38115.28,0,0,0,0,0,0,0,9117.99,1994.35,0,0,0,0,0,0,735.76,0,60,806.16,58.12,-1.02,0,0,0,0,0,6520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9292.27,0,0,,,,,,,,,
09/30/2020,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.17,0,0,0,0,0,0,0,3800,354.34,0,36.89,0,0,0,0,0,0,0,0,0,0,0,0,126.42,0,0,0,0,0,0,0,0,0,283.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5062.06,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
09/30/2020,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47250.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
09/30/2020,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.35,0,0,0,29.49,0,1846.89,0,600,510.38,0,0,0,32.09,0,0,1580.02,0,0,361.94,0,965.63,170.83,0,128.33,0,0,0,0,0,0,0,0,0,107.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6418.99,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
09/30/2020,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,-149239.58,0,0,0,0,0,1210.39,59.95,0,0,0,7372,452.46,0,37.32,0,447.95,0,0,0,0,0,2301.15,0,0,140.83,0,121.83,0,0,0,0,0,0,3023,918.85,0,385.48,0,0,40000,3896.18,107.19,288,5593.23,0,0,0,400,378.47,0,0,0,363.33,0,24.95,2611.25,0,1143.55,2848.8,64.87,0,0,855.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
09/30/2020,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,2092,0,0,0,0,0,0,0,0,0,0,1836,0,500,0,1.49,0,0,0,0,0,0,0,0,589.77,0,0,0,0,0,0,0,0,0,0,3647.26,454.96,523.77,816.59,0,0,0,0,0,0,279.95,0,0,701.06,0,0,17884.1,0,3906.74,4046.58,0,13653.2,75.67,0,0,0,0,0,0,607.09,0,1647.54,0,0,84790.94,16132.7,553.91,842,30769.42,0,0,0,14549.25,1493.91,0,902.08,0,0,0,0,8998.4,0,2220.09,7873.2,1613.79,0,0,49.09,0,0,971.54,28.58,-0.06,2000,0,0,0,0,0,0,0,2093.14,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,-220895.75,0,0,0,0,12,0,-10129,0,0,0,,,,,,,,,
08/31/2020,2401,0,101490.13,20191.89,0,19568.51,13626.82,0,5371.47,7723.12,1242.71,0,1857.55,0,4733.3,0,0,0,26436.39,13603.38,12712.88,0,3679.87,520.03,0,0,2895.5,-163.27,0,3684.26,0,0,0,0,3767.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,12.97,0,0,0,0,0,0,0,3577.51,25,0,0,0,0,5274.17,0,0,662.24,0,0,182.28,0,170,1925.76,0,6000,2162.16,0,21.16,0,0,0,0,8.74,55.42,0,718.79,0,21.95,329.15,0,159.58,0,0,0,0,0,0,714.43,0,0,836.13,0,0,6602.5,13155.74,1588.67,0,7150.29,0,0,0,0,17.06,0,0,0,0,0,23.89,2133.26,0,513.52,2045.82,432.72,0,0,44.12,0,0,0,0,132.4,0,0,0,0,0,0,0,0,776.39,439.9,99,1212.9,0,0,0,0,0,0,0,0,0,0,0,5218.44,0,10182.34,0,0,-401.79,0,314.38,0,0,0,0,0,666,110,31,85,12,150.35,,101569,100134
